title,genre,year
Pocahontas,Animation,1995
A Goofy Movie,Animation,1995
Dangerous Minds,Biography,1995
Crimson Tide,Action,1995
To Die For,Comedy,1995
Sabrina,Comedy,1995
Ghost in the Shell,Animation,1995
While You Were Sleeping,Comedy,1995
Get Shorty,Comedy,1995
Tommy Boy,Adventure,1995
Babe,Comedy,1995
Dead Man Walking,Crime,1995
The Brady Bunch Movie,Comedy,1995
Johnny Mnemonic,Action,1995
Just Cause,Action,1995
The Bridges of Madison County,Drama,1995
Strange Days,Action,1995
Cutthroat Island,Action,1995
Judge Dredd,Action,1995
The City of Lost Children,Fantasy,1995
Copycat,Drama,1995
Major Payne,Adventure,1995
Powder,Drama,1995
A Little Princess,Drama,1995
The American President,Comedy,1995
Under Siege 2: Dark Territory,Action,1995
Higher Learning,Crime,1995
Mr. Holland's Opus,Drama,1995
The Prophecy,Action,1995
Dead Man,Adventure,1995
Ace Ventura: When Nature Calls,Adventure,1995
Dolores Claiborne,Crime,1995
First Knight,Action,1995
Jade,Crime,1995
The Big Green,Comedy,1995
Virtuosity,Action,1995
Halloween: The Curse of Michael Myers,Horror,1995
Father of the Bride Part II,Comedy,1995
Assassins,Action,1995
French Kiss,Comedy,1995
A Walk in the Clouds,Drama,1995
It Takes Two,Comedy,1995
Rob Roy,Adventure,1995
Dead Presidents,Action,1995
The Baby-Sitters Club,Comedy,1995
Waiting to Exhale,Comedy,1995
Welcome to the Dollhouse,Comedy,1995
The Indian in the Cupboard,Drama,1995
Rumble in the Bronx,Action,1995
Devil in a Blue Dress,Crime,1995
How to Make an American Quilt,Comedy,1995
Kicking and Screaming,Comedy,1995
Tales from the Crypt: Demon Knight,Action,1995
The Net,Action,1995
Living in Oblivion,Comedy,1995
Dracula: Dead and Loving It,Comedy,1995
Tom and Huck,Adventure,1995
Village of the Damned,Horror,1995
Wild Bill,Action,1995
Grumpier Old Men,Comedy,1995
Boys on the Side,Comedy,1995
Tales from the Hood,Crime,1995
Money Train,Action,1995
Candyman: Farewell to the Flesh,Horror,1995
The Crossing Guard,Drama,1995
Man of the House,Comedy,1995
Nixon,Biography,1995
Hideaway,Fantasy,1995
When Night Is Falling,Drama,1995
Underground,Comedy,1995
Mighty Aphrodite,Comedy,1995
Balto,Animation,1995
Total Eclipse,Biography,1995
Fair Game,Action,1995
Lord of Illusions,Horror,1995
The Scarlet Letter,Drama,1995
Nick of Time,Action,1995
Senior Trip,Adventure,1995
Free Willy 2: The Adventure Home,Adventure,1995
Things to Do in Denver When You're Dead,Crime,1995
The Doom Generation,Comedy,1995
Nine Months,Comedy,1995
Safe,Drama,1995
Sudden Death,Action,1995
Circle of Friends,Drama,1995
Canadian Bacon,Comedy,1995
Screamers,Horror,1995
Vampire in Brooklyn,Comedy,1995
Murder in the First,Drama,1995
Richard III,Drama,1995
The Day of the Beast,Action,1995
A Kid in King Arthur's Court,Adventure,1995
Othello,Drama,1995
Gold Diggers: The Secret of Bear Mountain,Adventure,1995
Clockers,Crime,1995
Smoke,Comedy,1995
Something to Talk About,Comedy,1995
Tall Tale,Adventure,1995
Kiss of Death,Crime,1995
Delta of Venus,Drama,1995
Heavy,Drama,1995
Home for the Holidays,Comedy,1995
Angels and Insects,Drama,1995
The Cure,Drama,1995
The Horseman on the Roof,Adventure,1995
Forget Paris,Comedy,1995
Mad Love,Comedy,1995
The Hunted,Action,1995
Restoration,Biography,1995
Al di là delle nuvole,Drama,1995
My Family,Drama,1995
The Brothers McMullen,Comedy,1995
The Last Supper,Comedy,1995
Bushwhacked,Adventure,1995
La Cérémonie,Crime,1995
The Addiction,Drama,1995
Last of the Dogmen,Adventure,1995
The Englishman Who Went Up a Hill But Came Down a Mountain,Comedy,1995
Jack & Sarah,Comedy,1995
The Flower of My Secret,Comedy,1995
Blue in the Face,Comedy,1995
Bye Bye Love,Comedy,1995
The Mangler,Horror,1995
Jeffrey,Comedy,1995
Angus,Comedy,1995
Party Girl,Comedy,1995
Operation Dumbo Drop,Action,1995
Losing Isaiah,Drama,1995
The Underneath,Crime,1995
The Pebble and the Penguin,Animation,1995
Fluke,Drama,1995
Houseguest,Comedy,1995
Bad Company,Crime,1995
The White Balloon,Drama,1995
Georgia,Drama,1995
Land and Freedom,Drama,1995
White Man's Burden,Drama,1995
Never Talk to Strangers,Crime,1995
Top Dog,Action,1995
The Incredibly True Adventure of Two Girls in Love,Comedy,1995
Jury Duty,Comedy,1995
Rumpelstiltskin,Comedy,1995
An Awfully Big Adventure,Comedy,1995
To vlemma tou Odyssea,Drama,1995
Dr. Jekyll and Ms. Hyde,Comedy,1995
Jefferson in Paris,Biography,1995
Three Wishes,Drama,1995
Far from Home: the Adventures of Yellow Dog,Adventure,1995
New Jersey Drive,Crime,1995
The Star Maker,Drama,1995
La fille seule,Drama,1995
Magic in the Water,Adventure,1995
Miami Rhapsody,Comedy,1995
Antonia's Line,Comedy,1995
Rough Magic,Comedy,1995
Beyond Rangoon,Action,1995
The Amazing Panda Adventure,Adventure,1995
Nelly & Monsieur Arnaud,Drama,1995
The Walking Dead,Action,1995
Panther,Drama,1995
Space Jam,Animation,1996
Independence Day,Action,1996
Romeo + Juliet,Drama,1996
Scream,Horror,1996
Sleepers,Crime,1996
From Dusk Till Dawn,Action,1996
Fargo,Crime,1996
Mission: Impossible,Action,1996
Matilda,Comedy,1996
Trainspotting,Drama,1996
Twister,Action,1996
Happy Gilmore,Comedy,1996
101 Dalmatians,Adventure,1996
Crash,Drama,1996
Jerry Maguire,Comedy,1996
The Rock,Action,1996
A Time to Kill,Crime,1996
The Craft,Drama,1996
Primal Fear,Crime,1996
Mars Attacks!,Comedy,1996
The English Patient,Drama,1996
The Long Kiss Goodnight,Action,1996
Fear,Drama,1996
Bottle Rocket,Comedy,1996
Stealing Beauty,Drama,1996
Bound,Crime,1996
Sling Blade,Drama,1996
The Mirror Has Two Faces,Comedy,1996
The Birdcage,Comedy,1996
That Thing You Do!,Comedy,1996
The Island of Dr. Moreau,Horror,1996
Kingpin,Comedy,1996
The Hunchback of Notre Dame,Animation,1996
The Frighteners,Comedy,1996
Eraser,Action,1996
Striptease,Comedy,1996
Star Trek: First Contact,Action,1996
Swingers,Comedy,1996
Escape from L.A.,Action,1996
Beautiful Girls,Comedy,1996
The Cable Guy,Comedy,1996
Don't Be a Menace to South Central While Drinking Your Juice in the Hood,Comedy,1996
Thinner,Fantasy,1996
Hard Eight,Crime,1996
The Nutty Professor,Comedy,1996
Hamlet,Drama,1996
Big Night,Drama,1996
The Ghost and the Darkness,Adventure,1996
Courage Under Fire,Action,1996
The First Wives Club,Comedy,1996
Set It Off,Action,1996
James and the Giant Peach,Animation,1996
DragonHeart,Action,1996
Executive Decision,Action,1996
Bio-Dome,Comedy,1996
Jack,Comedy,1996
White Squall,Adventure,1996
D3: The Mighty Ducks,Action,1996
Broken Arrow,Action,1996
Emma,Comedy,1996
Chain Reaction,Action,1996
Kama Sutra: A Tale of Love,Crime,1996
The Crucible,Drama,1996
Pusher,Crime,1996
Waiting for Guffman,Comedy,1996
Secrets & Lies,Comedy,1996
Daylight,Action,1996
Last Man Standing,Action,1996
The Arrival,Mystery,1996
Ransom,Action,1996
Beavis and Butt-Head Do America,Animation,1996
Fly Away Home,Adventure,1996
Tin Cup,Comedy,1996
Barb Wire,Action,1996
Breaking the Waves,Drama,1996
The Phantom,Action,1996
The Fan,Action,1996
Eye for an Eye,Crime,1996
2 Days in the Valley,Comedy,1996
Trees Lounge,Comedy,1996
The People vs. Larry Flynt,Biography,1996
Freeway,Comedy,1996
Kazaam,Comedy,1996
Down Periscope,Comedy,1996
Michael,Comedy,1996
Mulholland Falls,Crime,1996
Jingle All the Way,Adventure,1996
She's the One,Comedy,1996
Brassed Off,Comedy,1996
Shine,Biography,1996
Black Sheep,Comedy,1996
Maximum Risk,Action,1996
One Fine Day,Comedy,1996
Lone Star,Drama,1996
Michael Collins,Biography,1996
Phenomenon,Drama,1996
Harriet the Spy,Comedy,1996
Flipper,Adventure,1996
Evita,Biography,1996
Diabolique,Drama,1996
Bordello of Blood,Comedy,1996
Spy Hard,Action,1996
The Substitute,Action,1996
Marvin's Room,Drama,1996
Multiplicity,Comedy,1996
House Arrest,Comedy,1996
Everyone Says I Love You,Comedy,1996
A Very Brady Sequel,Comedy,1996
The Crow: City of Angels,Action,1996
Basquiat,Biography,1996
The Quest,Action,1996
Muppet Treasure Island,Action,1996
Hellraiser: Bloodline,Horror,1996
Manny & Lo,Comedy,1996
Beautiful Thing,Comedy,1996
The Chamber,Crime,1996
Blood and Wine,Crime,1996
Jude,Drama,1996
Bulletproof,Action,1996
Mad Dog Time,Comedy,1996
Irma Vep,Comedy,1996
Mrs. Winterbourne,Comedy,1996
The Portrait of a Lady,Drama,1996
Foxfire,Drama,1996
The Glimmer Man,Action,1996
Up Close & Personal,Drama,1996
The Juror,Crime,1996
Flirting with Disaster,Comedy,1996
Homeward Bound II: Lost in San Francisco,Adventure,1996
Joe's Apartment,Comedy,1996
Ghosts of Mississippi,Drama,1996
A Summer's Tale,Comedy,1996
The Preacher's Wife,Comedy,1996
Jane Eyre,Drama,1996
If Lucy Fell,Comedy,1996
SubUrbia,Comedy,1996
First Strike,Action,1996
Bad Moon,Horror,1996
Dunston Checks In,Adventure,1996
Carpool,Comedy,1996
The Daytrippers,Comedy,1996
Before and After,Crime,1996
Citizen Ruth,Comedy,1996
Extreme Measures,Crime,1996
Female Perversions,Drama,1996
A Thin Line Between Love and Hate,Comedy,1996
Kissed,Drama,1996
The Truth About Cats & Dogs,Comedy,1996
The Whole Wide World,Biography,1996
Dear God,Comedy,1996
Bed of Roses,Drama,1996
The Pallbearer,Comedy,1996
Lawnmower Man 2: Beyond Cyberspace,Action,1996
A Family Thing,Comedy,1996
Curdled,Comedy,1996
First Kid,Comedy,1996
Eddie,Comedy,1996
Feeling Minnesota,Comedy,1996
The Pillow Book,Drama,1996
The Adventures of Pinocchio,Adventure,1996
City Hall,Drama,1996
Night Falls on Manhattan,Crime,1996
The Great White Hype,Comedy,1996
Twelfth Night,Comedy,1996
Mary Reilly,Drama,1996
My Fellow Americans,Adventure,1996
Sgt. Bilko,Comedy,1996
Heaven's Prisoners,Drama,1996
Caught,Drama,1996
I Shot Andy Warhol,Biography,1996
The Sunchaser,Crime,1996
All Dogs Go to Heaven 2,Animation,1996
Girl 6,Comedy,1996
The Evening Star,Comedy,1996
Larger Than Life,Comedy,1996
Head Above Water,Comedy,1996
Two If by Sea,Comedy,1996
The Stupids,Adventure,1996
The Funeral,Crime,1996
Kids in the Hall: Brain Candy,Comedy,1996
High School High,Comedy,1996
Schizopolis,Comedy,1996
The Van,Comedy,1996
Alaska,Adventure,1996
Moll Flanders,Drama,1996
The Associate,Comedy,1996
Shiloh,Drama,1996
In Love and War,Biography,1996
Surviving Picasso,Biography,1996
Kansas City,Crime,1996
Mr. Wrong,Comedy,1996
Fled,Action,1996
Infinity,Biography,1996
Unforgettable,Drama,1996
Bloodsport 2,Action,1996
Phat Beach,Comedy,1996
Last Dance,Drama,1996
Grace of My Heart,Comedy,1996
Celtic Pride,Comedy,1996
Ed,Comedy,1996
The Game,Drama,1997
Boogie Nights,Drama,1997
Titanic,Drama,1997
The Fifth Element,Action,1997
Austin Powers: International Man of Mystery,Adventure,1997
Lolita,Drama,1997
Good Will Hunting,Drama,1997
Starship Troopers,Action,1997
The Devil's Advocate,Drama,1997
Con Air,Action,1997
Jackie Brown,Crime,1997
L.A. Confidential,Crime,1997
Life Is Beautiful,Comedy,1997
Contact,Drama,1997
Men in Black,Action,1997
Home Alone 3,Action,1997
Air Force One,Action,1997
Batman & Robin,Action,1997
Event Horizon,Horror,1997
Hercules,Animation,1997
Dante's Peak,Action,1997
The Lost World: Jurassic Park,Action,1997
Princess Mononoke,Animation,1997
Scream 2,Horror,1997
Face/Off,Action,1997
As Good as It Gets,Comedy,1997
Gattaca,Drama,1997
The Rainmaker,Crime,1997
I Know What You Did Last Summer,Horror,1997
Alien: Resurrection,Action,1997
Cube,Drama,1997
Liar Liar,Comedy,1997
Donnie Brasco,Biography,1997
George of the Jungle,Action,1997
Anastasia,Animation,1997
Fools Rush In,Comedy,1997
Midnight in the Garden of Good and Evil,Crime,1997
Good Burger,Comedy,1997
Perfect Blue,Animation,1997
The Edge,Action,1997
My Best Friend's Wedding,Comedy,1997
Anaconda,Action,1997
Tomorrow Never Dies,Action,1997
Speed 2: Cruise Control,Action,1997
The Saint,Action,1997
Lost Highway,Mystery,1997
The Full Monty,Comedy,1997
Spawn,Action,1997
Romy and Michele's High School Reunion,Comedy,1997
Seven Years in Tibet,Adventure,1997
Cop Land,Crime,1997
Gummo,Comedy,1997
In & Out,Comedy,1997
Wilde,Biography,1997
Chasing Amy,Comedy,1997
U Turn,Crime,1997
Conspiracy Theory,Action,1997
Breakdown,Crime,1997
G.I. Jane,Action,1997
The Jackal,Action,1997
Kiss the Girls,Crime,1997
Vegas Vacation,Comedy,1997
The Devil's Own,Action,1997
Amistad,Biography,1997
The Postman,Action,1997
Mimic,Horror,1997
Fierce Creatures,Comedy,1997
Grosse Pointe Blank,Action,1997
Mortal Kombat: Annihilation,Action,1997
Spice World,Comedy,1997
Selena,Biography,1997
Happy Together,Drama,1997
The Borrowers,Adventure,1997
The Peacemaker,Action,1997
Volcano,Action,1997
Clockwatchers,Comedy,1997
Bliss,Drama,1997
Mousehunt,Comedy,1997
Inventing the Abbotts,Drama,1997
Open Your Eyes,Drama,1997
Beverly Hills Ninja,Action,1997
Murder at 1600,Action,1997
Flubber,Comedy,1997
Orgazmo,Comedy,1997
The Ice Storm,Drama,1997
Soul Food,Comedy,1997
Children of Heaven,Drama,1997
Double Team,Action,1997
The Relic,Horror,1997
An American Werewolf in Paris,Comedy,1997
Bean,Adventure,1997
Wag the Dog,Comedy,1997
Taste of Cherry,Drama,1997
Absolute Power,Action,1997
Wishmaster,Fantasy,1997
Jungle 2 Jungle,Comedy,1997
B*A*P*S,Comedy,1997
Private Parts,Biography,1997
The Boxer,Drama,1997
Picture Perfect,Comedy,1997
Money Talks,Action,1997
The Sweet Hereafter,Drama,1997
RocketMan,Comedy,1997
Switchback,Crime,1997
Wild America,Action,1997
Nothing to Lose,Action,1997
Steel,Action,1997
Eve's Bayou,Drama,1997
Kundun,Biography,1997
Cure,Crime,1997
Live Flesh,Drama,1997
Fire Down Below,Action,1997
Air Bud,Comedy,1997
The Opposite of Sex,Comedy,1997
For Richer or Poorer,Comedy,1997
The Castle,Comedy,1997
Turbo: A Power Rangers Movie,Action,1997
Rosewood,Action,1997
Addicted to Love,Comedy,1997
Metro,Action,1997
Red Corner,Crime,1997
Affliction,Drama,1997
Love Jones,Drama,1997
A Thousand Acres,Drama,1997
Nowhere,Comedy,1997
Hoodlum,Crime,1997
Excess Baggage,Action,1997
Fever Pitch,Comedy,1997
The Man Who Knew Too Little,Comedy,1997
The Beautician and the Beast,Comedy,1997
Suicide Kings,Comedy,1997
City of Industry,Crime,1997
Bent,Drama,1997
One Eight Seven,Drama,1997
Mrs. Brown,Biography,1997
Deconstructing Harry,Comedy,1997
A Life Less Ordinary,Comedy,1997
Fireworks,Crime,1997
Insomnia,Crime,1997
Booty Call,Comedy,1997
Nightwatch,Drama,1997
The Night Flier,Fantasy,1997
Kull the Conqueror,Action,1997
The Spanish Prisoner,Drama,1997
The Pest,Comedy,1997
The Wings of the Dove,Drama,1997
Warriors of Virtue,Action,1997
Gridlock'd,Comedy,1997
FairyTale: A True Story,Drama,1997
The Apostle,Drama,1997
Still Breathing,Comedy,1997
Mr. Nice Guy,Action,1997
That Darn Cat,Action,1997
Anna Karenina,Drama,1997
Ulee's Gold,Drama,1997
Prefontaine,Biography,1997
Cats Don't Dance,Animation,1997
Turbulence,Action,1997
One Night Stand,Drama,1997
Paradise Road,Drama,1997
Trojan War,Comedy,1997
Mr. Magoo,Adventure,1997
Fathers' Day,Comedy,1997
Lawn Dogs,Drama,1997
Two Girls and a Guy,Comedy,1997
Free Willy 3: The Rescue,Adventure,1997
Knockin' on Heaven's Door,Action,1997
The House of Yes,Comedy,1997
She's So Lovely,Drama,1997
Twin Town,Comedy,1997
Leave It to Beaver,Comedy,1997
A Simple Wish,Comedy,1997
Going All the Way,Comedy,1997
Star Kid,Adventure,1997
Plump Fiction,Comedy,1997
The Last Time I Committed Suicide,Biography,1997
Out to Sea,Comedy,1997
Gone Fishin',Comedy,1997
Gang Related,Action,1997
Most Wanted,Action,1997
8 Heads in a Duffel Bag,Adventure,1997
The Sixth Man,Comedy,1997
Firelight,Drama,1997
Masterminds,Action,1997
The Real Blonde,Comedy,1997
The Assignment,Action,1997
Eight Days a Week,Comedy,1997
Welcome to Sarajevo,Drama,1997
Swept from the Sea,Drama,1997
Playing God,Crime,1997
In the Company of Men,Comedy,1997
Hugo Pool,Comedy,1997
How to Be a Player,Comedy,1997
The Locusts,Drama,1997
Mr. Jealousy,Comedy,1997
McHale's Navy,Action,1997
Oscar and Lucinda,Drama,1997
Smilla's Sense of Snow,Crime,1997
Trial and Error,Comedy,1997
The MatchMaker,Comedy,1997
The Big Lebowski,Comedy,1998
Saving Private Ryan,Drama,1998
American History X,Drama,1998
"Lock, Stock and Two Smoking Barrels",Action,1998
The Truman Show,Comedy,1998
Armageddon,Action,1998
Rounders,Crime,1998
The Parent Trap,Adventure,1998
Wild Things,Crime,1998
Blade,Action,1998
The Wedding Singer,Comedy,1998
Meet Joe Black,Drama,1998
Rush Hour,Action,1998
Fear and Loathing in Las Vegas,Adventure,1998
Deep Impact,Action,1998
There's Something About Mary,Comedy,1998
The Faculty,Horror,1998
A Bug's Life,Animation,1998
Out of Sight,Comedy,1998
Mulan,Animation,1998
Practical Magic,Comedy,1998
The Thin Red Line,Drama,1998
Pleasantville,Comedy,1998
You've Got Mail,Comedy,1998
What Dreams May Come,Drama,1998
Rushmore,Comedy,1998
The Mask of Zorro,Action,1998
A Perfect Murder,Crime,1998
Dark City,Fantasy,1998
Ever After: A Cinderella Story,Comedy,1998
Godzilla,Action,1998
Shakespeare in Love,Comedy,1998
Can't Hardly Wait,Comedy,1998
Small Soldiers,Action,1998
Snake Eyes,Crime,1998
The Prince of Egypt,Animation,1998
Stepmom,Comedy,1998
The Waterboy,Comedy,1998
Blast from the Past,Comedy,1998
Star Trek: Insurrection,Action,1998
The Man in the Iron Mask,Action,1998
Enemy of the State,Action,1998
The Celebration,Drama,1998
Urban Legend,Horror,1998
Fallen,Action,1998
Ronin,Action,1998
Lost in Space,Action,1998
Bride of Chucky,Comedy,1998
Pi,Drama,1998
The Horse Whisperer,Drama,1998
Happiness,Comedy,1998
Patch Adams,Biography,1998
Sphere,Action,1998
U.S. Marshals,Action,1998
Six Days Seven Nights,Action,1998
Deep Rising,Action,1998
Lethal Weapon 4,Action,1998
Elizabeth,Biography,1998
The Negotiator,Action,1998
54,Drama,1998
Hope Floats,Drama,1998
Sliding Doors,Comedy,1998
Buffalo '66,Comedy,1998
Psycho,Horror,1998
Halloween H20: 20 Years Later,Horror,1998
Disturbing Behavior,Horror,1998
Mercury Rising,Action,1998
Run Lola Run,Crime,1998
City of Angels,Drama,1998
Half Baked,Comedy,1998
He Got Game,Drama,1998
Antz,Animation,1998
A Simple Plan,Crime,1998
Vampires,Action,1998
Velvet Goldmine,Drama,1998
Following,Crime,1998
I Stand Alone,Crime,1998
Great Expectations,Drama,1998
The Avengers,Action,1998
The Legend of 1900,Drama,1998
I Still Know What You Did Last Summer,Horror,1998
The Siege,Action,1998
Kuch Kuch Hota Hai,Comedy,1998
Soldier,Action,1998
A Night at the Roxbury,Comedy,1998
Why Do Fools Fall in Love,Biography,1998
The X Files,Drama,1998
BASEketball,Comedy,1998
Six-String Samurai,Action,1998
L'ennui,Romance,1998
SLC Punk!,Comedy,1998
The Replacement Killers,Action,1998
Taxi,Action,1998
Croupier,Crime,1998
Bulworth,Comedy,1998
Dirty Work,Comedy,1998
Apt Pupil,Crime,1998
Doctor Dolittle,Comedy,1998
Species II,Action,1998
Celebrity,Comedy,1998
Very Bad Things,Comedy,1998
Madeline,Comedy,1998
The Last Days of Disco,Comedy,1998
The Big Hit,Action,1998
Blues Brothers 2000,Action,1998
Gods and Monsters,Biography,1998
The Red Violin,Drama,1998
Mighty Joe Young,Action,1998
The Object of My Affection,Comedy,1998
Twilight,Crime,1998
Pokémon: The First Movie - Mewtwo Strikes Back,Animation,1998
Belly,Crime,1998
Les Misérables,Crime,1998
Waking Ned Devine,Comedy,1998
Babe: Pig in the City,Adventure,1998
Eternity and a Day,Drama,1998
Primary Colors,Comedy,1998
Quest for Camelot,Animation,1998
Show Me Love,Comedy,1998
Hard Rain,Action,1998
Strike!,Comedy,1998
The Mighty,Comedy,1998
Wrongfully Accused,Action,1998
New Rose Hotel,Drama,1998
Simon Birch,Comedy,1998
The Idiots,Comedy,1998
Thursday,Action,1998
"Crna macka, beli macor",Comedy,1998
Dance with Me,Drama,1998
Jack Frost,Comedy,1998
Hush,Drama,1998
How Stella Got Her Groove Back,Comedy,1998
Almost Heroes,Adventure,1998
Major League: Back to the Minors,Comedy,1998
High Art,Drama,1998
A Civil Action,Drama,1998
Playing by Heart,Comedy,1998
The Rugrats Movie,Animation,1998
The Players Club,Comedy,1998
Dead Man on Campus,Comedy,1998
Senseless,Comedy,1998
Black Dog,Action,1998
Dangerous Beauty,Biography,1998
The Newton Boys,Action,1998
Central Station,Drama,1998
Pecker,Comedy,1998
Without Limits,Biography,1998
Wide Awake,Comedy,1998
Return to Paradise,Drama,1998
Mafia!,Comedy,1998
Desperate Measures,Action,1998
I Want You,Crime,1998
Hideous Kinky,Adventure,1998
Phantoms,Horror,1998
Smoke Signals,Comedy,1998
Beloved,Drama,1998
3 Ninjas: High Noon at Mega Mountain,Action,1998
Lovers of the Arctic Circle,Drama,1998
